4383861,119496
4383861,116630
4383861,114492
109066,4383921
109066,4383868
109066,4383871
115017,4383916
4383862,108981
4383862,109828
4383862,116980
4383862,4383870
4383862,121830
4383862,116717
4383862,4383862
4383863,115499
4383863,106877
4383863,115488
4383863,4383851
4383863,117369
4383863,121237
4383863,4383863
4383863,129628
4383863,121625
4383851,116194
4383851,114856
4383851,111443
4383851,111845
4383851,116913
4383851,116899
4383851,117520
4383851,4383851
114856,4383940
117520,4383940
4383853,109642
4383853,117723
4383853,136328
4383853,116831
4383853,124736
4383853,120854
4383853,117720
4383853,117724
4383853,4383868
4383853,109325
4383853,107393
4383853,114363
4383853,117565
4383853,106908
4383853,119633
4383853,112508
4383853,117188
4383853,107126
4383853,109541
4383853,4383853
4383853,109352
136328,4383921
136328,4383871
117720,4383948
4383854,109316
4383854,109134
4383854,120760
4383854,4383854
4383855,115876
4383855,107019
4383855,115569
4383855,122719
4383855,4383944
4383855,575849
4383855,116364
4383855,118958
4383855,119000
4383855,117339
4383855,107908
4383855,121863
4383855,129844
4383855,117063
4383855,122518
4383855,109399
4383855,123499
4383855,123277
4383855,123643
4383855,123295
4383855,106999
4383855,126171
4383855,106994
4383855,118992
4383855,117926
4383855,115046
4383855,111786
4383855,122597
4383855,120426
4383855,110612
4383855,116177
4383855,123999
4383855,109354
4383855,115464
4383855,125230
4383855,120337
4383855,107306
4383855,128393
4383855,125254
4383855,119397
4383855,112508
4383855,115921
4383855,130066
4383855,114671
4383855,124709
4383855,123567
4383855,114783
4383855,110253
4383855,116477
4383855,106835
4383855,116517
4383855,114519
4383855,126665
4383855,115811
4383855,116726
4383855,120314
4383855,113304
4383855,107000
4383855,115611
4383855,115739
4383855,114620
4383855,120936
4383855,116689
4383855,125875
4383855,124816
4383855,114572
4383855,4383855
4383855,112214
4383855,108064
4383855,125082
4383855,112703
4383855,116979
4383855,121403
4383855,114632
4383855,110634
4383855,110584
4383855,127558
4383855,121309
4383855,124896
4383855,107305
4383855,125493
4383855,106998
4383855,114271
4383855,124728
107019,4383921
107019,4383868
107019,4383871
115569,4383944
4383856,114110
4383856,123309
4383856,108477
4383856,108071
4383856,111834
4383856,107707
4383856,111816
4383856,113624
4383856,110382
4383856,111800
4383856,116096
4383856,119605
4383856,106880
4383856,111799
4383856,109044
4383856,109049
4383856,116159
4383856,113599
4383856,117543
4383856,122271
4383856,127987
4383856,115011
4383856,124893
4383856,119286
4383856,107387
4383856,121372
4383856,122965
4383856,117691
4383856,126272
4383856,120934
4383856,123135
4383856,116591
4383856,4383857
4383856,4383871
4383856,4383858
4383856,4383872
4383856,120256
4383856,107225
4383856,110973
4383856,107008
4383856,115239
107707,4383921
107707,4383871
113624,4383917
113624,4383921
113624,4383868
113624,4383871
110382,4383868
111800,4383868
119605,4383868
111799,4383868
111799,4383871
116159,4383921
116159,4383868
116159,4383871
122271,4383874
127987,4383921
127987,4383871
119286,4383921
119286,4383871
107387,4383917
107387,4383921
107387,4383868
107387,4383871
120934,4383871
4383857,115494
4383857,112609
4383857,116282
4383857,113306
4383857,112606
4383857,112607
4383857,122180
4383857,108027
4383857,119619
4383857,121122
4383857,117466
4383857,116468
4383857,122846
4383857,123023
4383857,122529
4383857,119280
4383857,121243
4383857,119217
4383857,117743
4383857,117359
4383857,119304
4383857,122362
4383857,116977
4383857,116731
4383857,4383873
4383857,4383857
4383857,4383924
4383857,120256
4383857,4383946
4383857,114439
122846,4383923
4383858,109218
4383858,108494
4383858,108495
4383858,113717
4383858,117165
4383858,115532
4383858,113297
4383858,119759
4383858,121593
4383858,116734
4383858,124876
4383858,124306
4383858,110981
4383858,115157
4383858,118166
4383858,115771
4383858,4383924
4383858,110622
4383858,118845
4383858,112655
4383858,4383858
4383858,114405
109218,4383947
109218,4383924
124876,4383947
4383867,111530
4383867,114031
4383867,120825
4383867,122595
4383867,122820
4383867,117725
4383867,115301
4383867,112783
4383867,112785
4383867,4383867
4383868,109405
4383868,130421
4383868,127351
4383868,116925
4383868,116769
4383868,120930
4383868,117312
4383868,118935
4383868,124794
4383868,106625
4383868,115096
4383868,111227
4383868,123686
4383868,122382
4383868,111941
4383868,106607
4383868,115797
4383868,115864
4383868,123726
4383868,127930
4383868,110141
4383868,109332
4383868,112413
4383868,121475
4383868,107125
4383868,114486
4383868,110225
4383868,107603
4383868,121262
4383868,112361
4383868,109481
4383868,117405
4383868,106983
4383868,115914
4383868,111516
4383868,115602
4383868,121841
4383868,119000
4383868,106606
4383868,576430
4383868,109864
4383868,107908
4383868,108171
4383868,121500
4383868,107127
4383868,121664
4383868,116471
4383868,106806
4383868,109186
4383868,109406
4383868,120254
4383868,108362
4383868,110391
4383868,117715
4383868,123077
4383868,119007
4383868,119617
4383868,117468
4383868,109325
4383868,108083
4383868,119283
4383868,114747
4383868,117982
4383868,125712
4383868,114219
4383868,117267
4383868,114323
4383868,108018
4383868,115896
4383868,112163
4383868,110830
4383868,111082
4383868,121723
4383868,110233
4383868,111134
4383868,111775
4383868,116904
4383868,116890
4383868,114919
4383868,319735
4383868,119020
4383868,123546
4383868,114930
4383868,113204
4383868,120074
4383868,113726
4383868,108288
4383868,121731
4383868,125728
4383868,115548
4383868,108159
4383868,111476
4383868,119395
4383868,117491
4383868,109082
4383868,111369
4383868,123553
4383868,123905
4383868,130370
4383868,109038
4383868,123295
4383868,121074
4383868,123822
4383868,120639
4383868,110355
4383868,116513
4383868,123589
4383868,107414
4383868,126455
4383868,117762
4383868,109681
4383868,113583
4383868,113881
4383868,115352
4383868,111756
4383868,124354
4383868,107449
4383868,124043
4383868,107225
4383868,107390
4383868,128991
4383868,114424
4383868,113271
4383868,120533
4383868,127702
4383868,116653
4383868,111750
4383868,116581
4383868,118090
4383868,122597
4383868,120866
4383868,120447
4383868,123784
4383868,112731
4383868,106732
4383868,112500
4383868,112906
4383868,112904
4383868,111575
4383868,122470
4383868,112986
4383868,116177
4383868,124644
4383868,111131
4383868,612841
4383868,114568
4383868,123065
4383868,114905
4383868,115190
4383868,111386
4383868,111413
4383868,107036
4383868,112449
4383868,114142
4383868,123747
4383868,116433
4383868,113579
4383868,110237
4383868,109786
4383868,110420
4383868,109811
4383868,124068
4383868,117131
4383868,131497
4383868,129991
4383868,117481
4383868,111256
4383868,106605
4383868,115870
4383868,120798
4383868,116604
4383868,114405
4383868,108193
4383868,113015
4383868,115610
4383868,112508
4383868,114225
4383868,107044
4383868,111617
4383868,108218
4383868,109703
4383868,114671
4383868,108174
4383868,111460
4383868,112679
4383868,114555
4383868,123296
4383868,111807
4383868,127780
4383868,114891
4383868,117188
4383868,116747
4383868,110253
4383868,107319
4383868,107450
4383868,116443
4383868,115711
4383868,110467
4383868,121077
4383868,114835
4383868,107600
4383868,120539
4383868,126285
4383868,117712
4383868,118854
4383868,107126
4383868,115128
4383868,109001
4383868,120928
4383868,119302
4383868,115287
4383868,106976
4383868,129285
4383868,112424
4383868,109380
4383868,113192
4383868,127145
4383868,107113
4383868,116244
4383868,108577
4383868,114003
4383868,115563
4383868,113560
4383868,115311
4383868,111759
4383868,115183
4383868,123837
4383868,107575
4383868,114304
4383868,109341
4383868,117337
4383868,109352
4383868,108169
4383868,111806
4383868,115987
4383868,114091
4383868,125945
4383868,108363
4383868,112526
4383868,121084
4383868,4383868
4383868,107203
4383868,110913
4383868,112462
4383868,116473
4383868,112495
4383868,114527
4383868,118160
4383868,117441
4383868,114572
4383868,121540
4383868,112768
4383868,126716
4383868,106564
4383868,129147
4383868,111761
4383868,121668
4383868,114617
4383868,121608
4383868,114321
4383868,111375
4383868,114281
4383868,121126
4383868,113999
4383868,115947
4383868,119001
4383868,114290
4383868,106628
4383868,111745
4383868,116979
4383868,106805
4383868,111810
4383868,109802
4383868,117386
4383868,123313
4383868,122779
4383868,112712
4383868,116221
4383868,121275
4383868,108570
4383868,110584
4383868,110916
4383868,119629
4383868,115767
4383868,107754
4383868,114454
4383868,110973
4383868,109378
4383868,108238
4383868,112525
4383868,107008
4383868,109350
4383868,110915
4383868,115239
4383868,112711
4383868,112683
4383868,120700
4383868,114768
4383868,106881
4383868,110149
4383868,109643
4383868,115750
4383868,115522
4383868,112659
4383868,117191
4383868,107423
4383868,114325
4383868,109401
4383868,108991
4383868,110250
4383868,115669
4383868,115231
4383868,122220
4383868,111978
4383868,116243
4383868,114305
4383868,108551
4383868,107234
4383868,108946
4383868,107398
4383868,111777
4383868,114355
4383868,111766
4383868,112687
4383868,114505
130421,4383871
116769,4383917
118935,4383921
118935,4383871
4383869,119062
119062,4383940
119062,4383920
4383870,110982
4383870,114054
4383870,117286
4383870,4383870
4383870,4383852
117286,4383921
117286,4383871
4383872,120357
4383872,116804
4383872,4383872
4383872,4383920
4383872,110836
4383872,119368
4383872,106962
4383872,120239
4383872,115085
4383872,123016
4383872,121972
4383872,122909
4383872,120482
4383872,122785
4383872,115041
4383872,115043
4383872,114506
4383872,123680
4383872,122800
4383872,116848
4383872,123312
4383872,121393
4383872,115030
4383872,107027
4383872,121705
4383872,121572
4383872,120511
4383872,111235
4383872,4383874
4383872,123190
4383872,114783
4383872,120788
4383872,116477
4383872,123062
4383872,122167
4383872,120761
4383872,121987
4383872,116420
4383872,117058
4383872,117509
4383872,122325
4383872,108474
4383872,110996
4383872,121013
4383872,111124
4383872,116311
4383872,119001
4383872,130333
4383872,117596
4383872,116902
4383872,115816
4383872,121574
4383872,115245
4383872,125352
4383872,122796
4383872,117924
4383872,124896
4383872,121381
4383873,111367
4383873,108193
4383873,114172
4383873,111343
4383873,109894
4383873,129759
4383873,107688
4383873,111775
4383873,108123
4383873,110199
4383873,111083
4383873,123742
4383873,115828
4383873,110398
4383873,116156
4383873,110944
4383873,122521
4383873,126822
4383873,121155
4383873,117173
4383873,123074
4383873,122729
4383873,126015
4383873,116700
4383873,114363
4383873,118096
4383873,117265
4383873,120885
4383873,124671
4383873,112289
4383873,110831
4383873,114895
4383873,123181
4383873,116704
4383873,123207
4383873,122145
4383873,117056
4383873,122055
4383873,122791
4383873,120200
4383873,120875
4383873,119984
4383873,114888
4383873,115780
4383873,119666
4383873,114290
4383873,121955
4383873,109707
4383873,107603
4383873,112900
4383873,114800
4383873,108534
4383873,112898
4383873,112903
4383873,109708
4383873,111344
4383873,111091
4383873,107188
4383873,117565
4383873,110297
4383873,608999
4383873,110976
4383873,109180
4383873,117712
4383873,113636
4383873,111611
4383873,119343
4383873,118160
4383873,110230
4383873,110896
4383873,112276
4383873,108535
4383873,109882
4383873,4383873
111775,4383871
117173,4383921
117173,4383871
122055,4383920
4383874,114769
4383874,118091
4383874,113583
4383874,115201
4383874,110310
4383874,108326
4383874,119637
4383874,122527
4383874,110309
4383874,121796
4383874,114905
4383874,4383874
4383874,109535
113583,4383916
115201,4383924
110310,4383924
110310,4383950
108326,4383950
108326,4383924
114905,4383917
114905,4383918
4383875,113702
4383875,114271
4383875,113304
4383875,110503
4383875,108449
4383875,116596
4383875,116920
4383875,118158
4383875,120806
4383875,128412
4383875,123025
4383875,122796
4383875,127817
4383875,124223
4383875,120834
4383875,119446
4383875,122511
4383875,120425
4383875,117980
4383875,118799
4383875,120074
4383875,107087
4383875,119292
4383875,119207
4383875,110795
4383875,125082
116596,4383871
128412,4383921
123025,4383921
123025,4383871
127817,4383871
124223,4383921
124223,4383871
122511,4383921
122511,4383871
120074,4383918
120074,4383921
120074,4383871
4383915,1636295
4383915,4383915
4383915,112339
4383915,4383920
4383915,4383923
4383915,112968
4383915,111082
4383915,113272
4383915,119051
4383915,107894
4383915,114803
4383915,107271
4383915,110054
4383915,110078
4383915,106575
4383915,106586
4383938,4383938
4383916,4383913
4383916,115970
4383916,201317
4383916,107454
4383916,107067
4383916,107452
4383916,107331
4383916,110929
4383916,114143
4383916,4383953
4383916,4383923
4383916,4383916
4383916,109420
4383916,107286
4383916,107289
4383916,110263
4383916,111474
4383916,109186
4383916,109187
4383916,116539
4383916,127339
4383916,107343
4383916,116015
4383916,110812
4383916,113016
4383916,113867
4383916,116115
4383916,114016
4383916,110748
4383916,116342
4383916,114173
4383916,110252
4383916,121723
4383916,110257
4383916,116788
4383916,109318
4383916,109545
4383916,109535
4383916,109542
4383916,108287
4383916,113067
4383916,107425
4383916,116581
4383916,119569
4383916,110306
4383916,115520
4383916,108332
4383916,117544
4383916,109538
4383916,119327
4383916,113251
4383916,108577
4383916,114578
4383916,109544
4383916,119650
4383916,111224
4383916,111824
4383916,107251
4383916,109393
4383916,129767
4383916,120870
4383916,114454
4383916,116365
4383916,118169
4383916,114906
4383916,116022
4383916,114505
4383916,109402
4383916,110001
4383913,109767
4383913,4383917
4383913,4383920
4383913,4383923
4383913,115000
4383913,575849
4383913,121438
4383913,116835
4383913,106969
4383913,107305
4383913,122518
4383913,124349
4383913,113606
4383913,115834
4383913,125233
4383913,120291
4383913,107188
4383913,127414
4383913,111821
4383913,107306
4383913,113195
4383913,122565
4383913,124709
4383913,107110
4383913,123796
4383913,116158
4383913,116689
4383913,119377
4383913,108806
4383913,118970
4383913,112438
4383913,120544
4383913,124923
4383913,107903
115970,4383878
115970,115970
115970,110323
115970,107181
4383914,107070
4383914,112287
4383914,4383939
4383914,4383946
4383914,4383914
4383914,4383921
4383914,4383937
4383914,4383918
4383914,4383924
4383914,4383920
4383914,122155
4383914,113200
4383914,120798
4383914,123784
4383914,128570
4383914,129628
4383914,117812
4383914,116806
107070,4383920
4383879,108137
4383879,111082
4383879,112968
4383879,107478
4383879,109541
4383950,116997
4383950,116369
4383950,107171
4383950,111474
4383950,126317
4383950,115708
4383950,4383946
4383950,4383949
4383950,4383945
4383950,4383950
4383950,4383924
4383950,4383918
4383950,4383941
4383950,4383947
4383950,112638
4383950,114492
4383950,117305
4383950,115308
4383950,116589
4383950,106566
4383950,109826
4383950,110355
4383950,119022
4383950,113098
4383950,115895
4383950,114472
4383950,111658
4383950,108562
4383950,115160
4383950,111659
4383950,115480
4383950,128177
4383950,124019
4383950,119324
4383950,112737
4383950,114897
4383939,111474
4383939,108570
4383939,114761
4383939,115728
4383939,116297
4383939,123620
4383939,111475
4383939,4383917
4383939,4383947
4383939,116266
4383939,113622
4383939,115137
4383939,111914
4383939,114412
4383939,127530
4383939,115808
4383939,4383941
4383946,135912
4383946,120686
4383946,112872
4383946,107171
4383946,108291
4383946,4383919
4383946,4383940
4383946,4383945
4383946,4383947
4383946,4383949
4383946,4383951
4383946,4383943
4383946,4383944
4383946,4383946
4383946,4383924
4383946,4383922
4383946,4383923
4383946,4383925
4383946,4383941
4383946,4383918
4383946,4383952
4383946,4383953
4383946,114439
108570,4383943
4383924,111656
4383924,112138
4383924,112132
4383924,4383943
4383924,4383951
4383924,4383924
4383924,4383925
4383924,4383941
4383924,4383945
4383924,4383948
4383924,4383949
4383924,4383952
4383924,4383922
4383924,4383923
4383924,4383921
4383924,113348
4383924,110743
4383924,106669
4383924,122998
4383924,116872
4383924,117527
4383924,114594
4383924,111571
4383924,116569
4383924,110193
4383924,109535
4383924,107589
4383924,116919
4383924,115753
4383924,110976
4383924,114618
4383924,116717
4383924,109703
4383924,121709
4383924,130156
4383924,109544
4383924,118965
4383924,123119
4383924,120622
4383924,109537
4383924,129628
4383924,121625
4383924,127585
4383924,113760
4383924,122473
4383924,115038
4383924,116743
4383924,115247
4383925,114593
4383925,107171
4383925,115794
4383925,121317
4383925,4383925
4383925,4383923
4383922,113647
4383922,4383952
4383922,4383923
4383922,116586
4383922,113164
4383922,116706
113647,4383918
4383945,117107
4383945,122731
4383945,113911
4383945,106874
4383945,121747
4383945,113363
4383945,121511
4383945,114402
4383945,119355
4383945,110128
4383945,4383943
4383945,4383945
4383945,4383947
4383945,4383940
4383945,4383949
4383945,4383951
4383945,4383941
4383945,107225
4383945,114454
4383921,107269
4383921,107171
4383921,4383919
4383921,4383923
4383921,4383947
4383921,4383953
4383921,575849
4383921,119432
4383921,123686
4383921,112612
4383921,124888
4383921,110141
4383921,109332
4383921,117123
4383921,114486
4383921,121262
4383921,117405
4383921,106851
4383921,123836
4383921,115914
4383921,114222
4383921,116441
4383921,118133
4383921,119000
4383921,106606
4383921,108368
4383921,128364
4383921,115799
4383921,122984
4383921,128972
4383921,109406
4383921,120254
4383921,127110
4383921,119221
4383921,122519
4383921,114747
4383921,117749
4383921,108376
4383921,125494
4383921,117267
4383921,128195
4383921,114323
4383921,115896
4383921,110830
4383921,110185
4383921,107973
4383921,110233
4383921,114951
4383921,115560
4383921,122816
4383921,108288
4383921,112180
4383921,121731
4383921,126778
4383921,122490
4383921,107133
4383921,115089
4383921,119395
4383921,123905
4383921,130370
4383921,114021
4383921,120723
4383921,107414
4383921,116439
4383921,113701
4383921,126789
4383921,125233
4383921,121936
4383921,111756
4383921,124020
4383921,124043
4383921,123557
4383921,107390
4383921,111734
4383921,118915
4383921,115121
4383921,120533
4383921,110413
4383921,111643
4383921,111786
4383921,111750
4383921,118090
4383921,120447
4383921,120305
4383921,120026
4383921,128172
4383921,112500
4383921,126108
4383921,123972
4383921,114130
4383921,108227
4383921,112986
4383921,117453
4383921,122522
4383921,108861
4383921,123065
4383921,117446
4383921,125230
4383921,116090
4383921,110237
4383921,113175
4383921,109786
4383921,110420
4383921,117131
4383921,108377
4383921,123176
4383921,129991
4383921,112342
4383921,128780
4383921,106605
4383921,122177
4383921,122565
4383921,126558
4383921,114225
4383921,109908
4383921,108218
4383921,130066
4383921,108272
4383921,109703
4383921,112679
4383921,125827
4383921,123011
4383921,119296
4383921,114891
4383921,120763
4383921,116972
4383921,116443
4383921,115711
4383921,107408
4383921,120539
4383921,121294
4383921,123935
4383921,115128
4383921,120928
4383921,115521
4383921,122346
4383921,106976
4383921,129285
4383921,117127
4383921,115291
4383921,128407
4383921,125232
4383921,114003
4383921,113560
4383921,129168
4383921,111759
4383921,113374
4383921,116158
4383921,123525
4383921,114304
4383921,114590
4383921,127012
4383921,106635
4383921,111215
4383921,118084
4383921,114903
4383921,116860
4383921,107203
4383921,120325
4383921,126016
4383921,117262
4383921,112680
4383921,109081
4383921,121833
4383921,127028
4383921,108806
4383921,109121
4383921,118146
4383921,117039
4383921,122269
4383921,117390
4383921,108267
4383921,107204
4383921,118970
4383921,121698
4383921,115597
4383921,116396
4383921,119288
4383921,132762
4383921,111217
4383921,129147
4383921,122517
4383921,116229
4383921,111761
4383921,117479
4383921,121668
4383921,122734
4383921,121608
4383921,114281
4383921,121126
4383921,130313
4383921,127415
4383921,125714
4383921,111745
4383921,119408
4383921,115267
4383921,111810
4383921,121403
4383921,134952
4383921,114632
4383921,122779
4383921,110634
4383921,112712
4383921,123056
4383921,116152
4383921,124115
4383921,120216
4383921,127558
4383921,114776
4383921,115767
4383921,4383921
4383921,119793
4383921,119808
4383921,115539
4383921,116167
4383921,115571
4383921,129039
4383921,115522
4383921,122110
4383921,108432
4383921,117191
4383921,128278
4383921,117501
4383921,120115
4383921,117620
4383921,129054
4383921,114940
4383921,126125
4383921,108953
4383921,112341
4383921,114305
4383921,107234
4383921,122956
4383921,114223
4383921,107398
4383921,107903
4383921,113695
4383921,115804
4383921,129556
4383949,117462
4383949,126110
4383949,113029
4383949,111427
4383949,122201
4383949,120022
4383949,111226
4383949,110785
4383949,107575
4383949,110474
4383949,109463
4383949,4383917
4383949,4383941
4383949,4383943
4383949,4383918
4383949,4383940
4383949,4383951
4383949,4383952
4383949,4383953
4383949,4383949
4383949,4383947
4383949,108562
4383949,106556
117462,4383947
126110,4383947
4383941,117142
4383941,113479
4383941,121792
4383941,123627
4383941,4383940
4383941,4383917
4383941,4383919
4383941,4383920
4383941,4383923
4383941,4383941
4383941,4383942
4383941,4383943
4383941,4383951
4383941,4383953
4383941,115000
4383941,113164
4383941,4383952
4383941,4383947
4383951,107171
4383951,115794
4383951,4383948
4383951,4383943
4383951,4383918
4383951,4383947
4383951,108019
4383951,116717
4383951,4383951
107171,4383918
107171,4383940
4383947,121332
4383947,117962
4383947,123622
4383947,108338
4383947,4383944
4383947,4383947
4383947,4383923
4383947,4383940
4383947,4383943
4383947,4383948
4383947,4383952
4383947,114594
4383947,118845
4383947,116929
4383947,114405
4383947,112508
4383947,106804
4383940,127838
4383940,117962
4383940,129597
4383940,4383944
4383940,4383937
4383940,4383953
4383940,4383917
4383940,4383942
4383940,4383940
4383940,4383952
4383940,111264
4383940,113259
4383940,116459
4383940,115743
4383940,111139
4383940,112401
4383940,116655
4383940,115104
115794,4383918
115794,4383919
115794,4383917
4383918,106715
4383918,107309
4383918,109332
4383918,121475
4383918,107125
4383918,117405
4383918,115914
4383918,119124
4383918,119000
4383918,114879
4383918,106606
4383918,113010
4383918,107127
4383918,115492
4383918,110391
4383918,110919
4383918,117982
4383918,110324
4383918,114323
4383918,116978
4383918,110233
4383918,111134
4383918,121775
4383918,4383917
4383918,116890
4383918,109569
4383918,123546
4383918,108288
4383918,115548
4383918,119395
4383918,117491
4383918,116162
4383918,109681
4383918,110358
4383918,109919
4383918,115352
4383918,111756
4383918,116790
4383918,111750
4383918,118090
4383918,114908
4383918,125280
4383918,112906
4383918,112904
4383918,111678
4383918,112986
4383918,111689
4383918,111413
4383918,106699
4383918,113649
4383918,123760
4383918,109786
4383918,109811
4383918,129991
4383918,106605
4383918,116604
4383918,114555
4383918,123296
4383918,110253
4383918,111677
4383918,117102
4383918,115122
4383918,126285
4383918,110751
4383918,117573
4383918,115128
4383918,109001
4383918,122802
4383918,568672
4383918,127145
4383918,107113
4383918,116244
4383918,115563
4383918,113560
4383918,111759
4383918,111683
4383918,110272
4383918,109341
4383918,117337
4383918,119636
4383918,122736
4383918,114091
4383918,116220
4383918,112758
4383918,4383918
4383918,107203
4383918,114439
4383918,113752
4383918,108489
4383918,121540
4383918,115582
4383918,112768
4383918,114907
4383918,106564
4383918,111761
4383918,114617
4383918,114321
4383918,115947
4383918,123313
4383918,110916
4383918,119629
4383918,107008
4383918,111674
4383918,115522
4383918,111690
4383918,114325
4383918,116112
4383918,114305
4383918,108551
4383918,107234
4383918,115385
113363,4383917
111226,4383917
4383919,109227
4383919,114561
4383919,117101
4383919,121971
4383919,119007
4383919,109569
4383919,111327
4383919,112930
4383919,115433
4383919,110036
4383919,4383919
4383920,122472
4383920,112347
4383920,107071
4383920,110338
4383920,107069
4383920,109889
4383920,106962
4383920,110960
4383920,115085
4383920,121393
4383920,107027
4383920,121572
4383920,120511
4383920,122167
4383920,117058
4383920,116777
4383920,122325
4383920,123213
4383920,117596
4383920,116902
4383920,121574
4383920,115245
4383920,125352
4383920,121381
4383920,111577
4383920,120766
123620,4383942
4383943,115708
4383943,113344
4383943,120312
4383943,4383943
4383943,4383948
4383943,114922
