17742,4260098
4260098,4260098
4260098,4262877
4260098,4262833
4260098,4262117
4260098,4259323
4260098,4259638
4260098,4262701
4260098,4262687
4260098,4261719
4260098,4259714
4260098,4262663
4260098,4259511
4260098,4262982
4260098,4259606
4260098,4263162
4260098,4262645
4260098,4263456
4260098,4259567
4260098,4261082
4260098,4262608
4260098,4263175
4260098,4261646
4260098,4262136
4260098,4263424
4260098,4263240
4260098,4260869
4260098,4263407
4260098,4260660
4260098,4263305
4260098,4263293
4260098,4261595
4260098,4259468
4260098,4261265
4260098,4262961
4260098,4263432
4260098,4259596
4260098,4262457
4260098,4259533
4260098,4263393
4260098,4263422
4260098,4260758
4260098,4262438
4260098,4261412
4260098,4262345
4260098,4259434
4260098,4261169
4260098,4262297
4260098,4263273
4260098,4262079
4260098,4259421
4260098,4263179
4260098,4259429
4260098,4263046
4260098,4263511
4260098,4260591
4260098,4261301
4260098,4260590
4260098,4260927
4260098,4259617
4260098,4260747
4260098,4260570
4260098,4260930
4260098,4260534
4260098,4259647
4260098,4260793
4260098,4261362
4260098,4261690
4260098,4260501
4260098,4260498
4260098,4260490
4260098,4259685
4260098,4261254
4260098,4260957
4260098,4261145
4260098,4263311
4260098,4259678
4260098,4259679
4260098,4259680
4260098,4261358
4260098,4261357
4260098,4261044
4260098,4261042
4260098,4260390
4260098,4261035
4260098,4261038
4260098,4259554
4260098,4260352
4260098,4259150
4260098,4260336
4260098,4260291
4260098,4263376
4260098,4260260
4260098,4260206
4260098,4263022
4260098,4263013
4260098,4260970
4260098,4260153
4260098,4262195
4260098,4260114
4260098,4260121
4260098,4262740
4260098,4262700
4260098,4263077
4260098,4261227
4260098,4262010
4260098,4262245
4260098,4263003
4260098,4259494
4260098,4261369
4260098,4262905
4260098,4260688
4260098,4259653
4260098,4260032
4260098,4260010
4260098,4260649
4260098,4262827
4260098,4260824
4260098,4261900
4260098,4261828
4260098,4263539
4260098,4263104
4260098,4259912
4260098,4260698
4260098,4259592
4260098,4262802
4260098,4259766
4260098,4259752
4260098,4261072
4260098,4261887
4260098,4261031
4260098,4260686
4260098,4262845
4260098,4261408
4260098,4260019
4260098,4260830
4260098,4259910
4260098,4259895
4260098,4262819
4260098,4259858
4260098,4259710
4260098,4261578
4260098,4263041
4260098,4261096
4260098,4261692
4260098,4262691
4260098,4261101
4260098,4262497
4260098,4261457
4260098,4262276
4260098,4262275
4260098,4260515
4260098,4260348
4260098,4260294
4260098,4261735
4260098,4263234
4260098,4263228
4260098,4263525
4260098,4263482
4260098,4260105
4260098,4260086
4260098,4260024
4260098,4261320
4260098,4263137
4260098,4259981
4260098,4262092
4260098,4261888
4260098,4261933
4260098,4261080
4260098,4261656
4260098,4260770
4260098,4262423
4260098,4263455
4260098,4262651
4260098,4261640
4260098,4261966
4260098,4259480
4260098,4259607
4260098,4259556
4260098,4260932
4260098,4262339
4260098,4262121
4260098,4259763
4260098,4259962
4260098,4261374
4260098,4262785
4260098,4261754
4260098,4262475
4260098,4259295
4260098,4260223
4260098,4262146
4260098,4261548
4260098,4262890
4260098,4259931
4260098,4263250
4260098,4260015
4260098,4259633
4260098,4261522
4260098,4262228
4260098,4261524
4260098,4259846
4260098,4263190
4260098,4261206
4260098,4261644
4260098,4262671
4260098,4261621
4260098,4263474
4260098,4259621
4260098,4260626
4260098,4260898
4260098,4260159
4260098,4260774
4260098,4259772
4260098,4259681
4260098,4261771
4260098,4259321
4260098,4260712
4260098,4262929
4260098,4259124
4260098,4262498
4260098,4262454
4260098,4262393
4260098,4260707
4260098,4260650
4260098,4262980
4260098,4259877
4260098,4262071
4260098,4260240
4260098,4262705
4260098,4259297
4260098,4261687
4260098,4263060
4260098,4261619
4260098,4263291
4260098,4259672
4260098,4260437
4260098,4261638
4260098,4261602
4260098,4261304
4260098,4262765
4260098,4261276
4260098,4259728
4260098,4262255
4260098,4262027
4260098,4262617
4260098,4259241
4260098,4262889
4260098,4263259
4260098,4260248
4260098,4263258
4260098,4262450
4260098,4259959
4260098,4261857
4260098,4259414
4260098,4263161
4260098,4263378
4260098,4260428
4260098,4261391
4260098,4259619
4260098,4261478
4260098,4261171
4260098,4262182
4260098,4259921
4260098,4261728
4260098,4261294
4260098,4262039
4260098,4263521
4260098,4259361
4260098,4262499
4260098,4262776
4260098,4261555
4260098,4260247
4260098,4259504
4260098,4261859
4260098,4261907
4260098,4261994
4260098,4260217
4260098,4263112
4260098,4261462
4260098,4261821
4260098,4260302
4260098,4263534
4260098,4262728
4260098,4262505
4260098,4263436
4260098,4263141
4260098,4262983
4262086,4262499
4262086,4260889
4262086,4261133
4262086,4259631
4262086,4262106
4262086,4261390
4262086,4262707
4262086,4263189
4262086,4261081
4262086,4262699
4262086,4261719
4262086,4261720
4262086,4263451
4262086,4259511
4262086,4263391
4262086,4259606
4262086,4261883
4262086,4261466
4262086,4261082
4262086,4262608
4262086,4261340
4262086,4263518
4262086,4262077
4262086,4262143
4262086,4262136
4262086,4261511
4262086,4263240
4262086,4259595
4262086,4263407
4262086,4263305
4262086,4263293
4262086,4261595
4262086,4262557
4262086,4262161
4262086,4261666
4262086,4262502
4262086,4262992
4262086,4262961
4262086,4261297
4262086,4263404
4262086,4262456
4262086,4259533
4262086,4261941
4262086,4263422
4262086,4259286
4262086,4261882
4262086,4260758
4262086,4261111
4262086,4263256
4262086,4261992
4262086,4259257
4262086,4261413
4262086,4260657
4262086,4259238
4262086,4259434
4262086,4262079
4262086,4262946
4262086,4261745
4262086,4262748
4262086,4259375
4262086,4263163
4262086,4261252
4262086,4260878
4262086,4262700
4262086,4262698
4262086,4261129
4262086,4262953
4262086,4262673
4262086,4262672
4262086,4261456
4262086,4263257
4262086,4262635
4262086,4262634
